,source_name,normalized_url,review_source_id,reviewer_source_id,product_name,product_source_id,review_date,review_rating,review_content
425,target,raewellness.co,b263f91f-aef7-4325-a42f-41b8b10b8b89,Nicole R.308943496,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-06-06 00:00:00,2.0,Haven't noticed anything
426,target,raewellness.co,b53e27cd-f641-4eb1-9464-40d00ca4464f,Lysandra J.308943868,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-27 00:00:00,3.0,I take antidepressants for depression and anxiety and they take a big toll on my libido. I was hoping this would help but it didn't.
427,target,raewellness.co,5b679bd6-72a6-4fd6-a611-b34fbe0f1dca,Tracy B.371012844,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2021-05-21 00:00:00,3.0,"Decent product, definitely increased energy but did not help at all with libido"
428,target,raewellness.co,4a0752b7-8391-4ebe-9af3-831424576a73,Jewell F.338826936,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2021-02-26 00:00:00,1.0,Love the spearmint flavor but haven't seen any changes at all.
429,target,raewellness.co,5118afd2-4adc-4b68-95ab-c2926f195b8c,Kyla B.279539185,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-14 00:00:00,5.0,Great product
430,target,raewellness.co,fd55753f-7509-4c1d-8303-63dbe1f7998e,Jessica C.308943306,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-27 00:00:00,1.0,"I took this for 3 weeks and by week 3 I started having major pelvic pain!! I had high hopes but unfortunately, this caused more damage. No long term affects that I know of but my provider told me to contact them if it continues after being off this."
431,target,raewellness.co,d07373b7-60d2-4c47-977b-33b4c626b3fc,Kaylee B.308944686,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-11 00:00:00,5.0,"This has changed my life and done wonders for my marriage. After two really tough pregnancies and depression, it was difficult to get in the mood. My hormones seemed like they would forever hold me back from feeling like having/enjoying sex with my husband. I could tell the difference in the first week! These bad boys will be coming every month from now on. Thank goodness there are safe and affordable options like this out there for women."
432,target,raewellness.co,cf59a47b-b378-4013-97a8-5f2feedbdb54,Sofia V.330686120,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2021-01-16 00:00:00,5.0,"You guys, In The Mood is amazing. Really, I noticed a difference almost right away (less than a week!) I can't recommend this product enough!"
433,target,raewellness.co,8a4275e9-3869-4202-9404-e176e62c113c,8107672239,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2021-10-26 12:13:43,2.0,"I used these just at the directions said…nothing. I felt no different, anywhere, pretty much a waste. Plus they smell very strong, like mint. Not a fan"
434,target,raewellness.co,34325f93-fc53-4ebd-80c7-14ce29d9af92,Jennifer W.308943674,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-21 00:00:00,4.0,Like it so far.
435,target,raewellness.co,66a93419-03e3-4d60-9600-b8cba225b74c,Amber S.308945416,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-30 00:00:00,5.0,Seems good
436,target,raewellness.co,4b15049f-6eac-4e5a-bde3-62ba6a9c948f,Ruth B.308943280,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-30 00:00:00,5.0,"I never write reviews, so that says something about this product. After having my son almost two years ago I've had zero sex drive and it's definitely taken a toll on the relationship with my SO. After about a week of taking In The Mood, I felt a SIGNIFICANT difference. So so so happy with this product!"
437,target,raewellness.co,521fda21-d6ca-448e-8fa2-64d1e876b888,Joske W.308943984,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-15 00:00:00,1.0,I was really hoping this would give me a little bit more energy but I haven't noticed any difference and it maked my stomach upset every time I took it.... Too bad but it didn't work for me.
438,target,raewellness.co,b326a940-e679-47cb-8252-d44f79b2917f,Kathy S.266073944,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-17 00:00:00,4.0,My birth control completely killed my sex drive. I've only been taking In The Mood for about 3 weeks but can slowly see a difference
439,target,raewellness.co,a325f821-f6b4-440c-9461-7eadbe7938a8,Sam S.330686536,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2021-02-18 00:00:00,5.0,"I have to say I was skeptical to try anything to help improve my libido. I knew it had declined because of my meds, but felt it was time to change that. I'd done a ton of research and knew I wanted something all natural, specifically with Maca, and something with a good reputation- I am so glad I found these! I felt a difference after just a week and continue to take them daily. I feel good about what I am putting in my body and how it makes me feel. My partner sure is happy too! Rae makes it easy to understand ingredients, how they work, and has great customer service. I'll be back for more :blush:"
440,target,raewellness.co,a28ab7de-7eb5-4c7a-9bfd-d1f8bf582caa,7987711208,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-12-02 16:00:48,5.0,Started working after first week of taking
441,target,raewellness.co,341476e4-7184-4015-8ecb-9c8e73c3b003,Tarrah L.308945023,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-02-05 00:00:00,2.0,I was hoping these would help... but have not noticed a difference. They smell good though!
442,target,raewellness.co,0fd6f845-2f91-4b8e-a8d5-7187cbed5d2e,Madison R.308944255,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-01 00:00:00,5.0,I definitely have recommended to all my friends who have been on birth control and have lost their drive because it has definitely helped me!
443,target,raewellness.co,4bbea6ae-ce73-495b-8345-cbd26fb1997e,Marcile S.324556954,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-11-28 00:00:00,1.0,CAN'T TELL A DIFFERENCE
444,target,raewellness.co,a5f2d508-9051-4815-a707-17123b9defed,Erin P.330686482,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2021-02-23 00:00:00,5.0,I have been ordering In The Mood and Sleep. The products are amazing and very affordable and great customer service
445,target,raewellness.co,a444f6ad-2402-40d6-aca5-c5a7c1356a18,Leslie F.308944608,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-26 00:00:00,2.0,I took it and felt no change
446,target,raewellness.co,226a89fe-6456-4df5-9190-6168b5f0d21b,Maria M.308944341,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-09-11 00:00:00,5.0,Where has this magic pill been. For the past several months my libido was gone past low. You start noticing how affects you marriage. In the search of a healthy boost I came across with In the mood. Wow it really helps l! Be patient and give it time. These have become my daily supplements. Taste great too!!!
447,target,raewellness.co,95b9346b-b0d1-4068-af1b-fc1d2d053b76,Shafawn H.268883363,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-03-09 00:00:00,3.0,At first I felt these pills were working but after about 3 weeks of taking them I dont really feel the effects from them anymore but the week and a half I did was so much fun :)
448,target,raewellness.co,9ca96fd0-6424-4737-8863-727f22634084,Greta308943377,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-09-23 00:00:00,5.0,"I had a baby 5 months ago and I've been struggling with libido. This helped after a week. It's supposed to be taken every day - and it really made a difference...I'm going to keep taking it! Also, it smells really nice."
449,target,raewellness.co,42cff51c-18a9-4bb0-95c7-0ac3cded7288,Kayla G.308944173,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-09-01 00:00:00,5.0,"I am over the moon excited and happy about this supplement. My hormones seems like they are never in balance and I feel like this has helped tremendously with my overall mood. These smell wonderful and sometimes, capsules make me burp and it tastes bad because of the coating on the capsules. These do not cause that for me. I will definitely be subscribing to receive these monthly!"
450,target,raewellness.co,4d565522-5266-4bd8-a701-13d7931b8d15,Crystal S.308943681,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-01 00:00:00,1.0,"One my second month and I still don't see any difference, these don't work for me."
451,target,raewellness.co,f501465e-ab04-4adc-b57c-b470dc3d5e97,Angela T.266073979,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-01 00:00:00,5.0,"This is my first time buying anything from Rae- i have to say my energy and alertness are so much better once I started taking this. I've got twin 1 year olds and this helps me more than coffee ever could, even my husband noticed the difference. I can't say I've been taking it long enough to notice the ""in the mood"" part of it, since I've only been taking it less than a month."
452,target,raewellness.co,3e1d864b-7f77-43a3-b87c-28dd1f79ed7e,Amanda D.268883277,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-02-06 00:00:00,4.0,So far I have been happy with my purchase! Plus the mint after taste when taking the vitamin is awesome.
453,target,raewellness.co,5e3d3511-7bd0-42e9-a622-c59f99e823cf,Whitney W.308944020,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-27 00:00:00,5.0,"It works just like you would want a vitamin to work. I noticed subtle hints that it was actually working but nothing dramatic has changed, as expected. Definitely worth it if this is a serious trouble area for you."
454,target,raewellness.co,a550f7fd-6c46-4b1f-9b46-7b97e7003c2e,Jahnna K.308944176,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-08-27 00:00:00,5.0,"Had my doubts at first, definitely no longer a doubt in my mind that these actually work!!!"
455,target,raewellness.co,b130d317-5d39-430e-87aa-27db2155c5f0,Lauren R.268883144,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-02-11 00:00:00,2.0,"The ingredients list and the fact that it's clean made me super happy and the reason why I initially bought my first bottle. Like most vitamins they take about a month or so to fully work. So I gave this supplement 3 months. Sadly it didn't really make much of a difference, especially in the bed room. I didn't feel as though my libido changed nor any other effects it claims. I know these types of supplements are very individual based so I'm not mad it didn't work."
456,target,raewellness.co,23158f23-6e63-49f6-a1c6-85a678ce67fe,Brook R.308943632,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-01 00:00:00,1.0,Did absolutely nothing
457,target,raewellness.co,e0aefde9-8372-4a80-aa09-2c55108c4456,Amy A.308945132,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-02-20 00:00:00,5.0,I'm definitely noticing a difference since taking this! I started at 1 tab per day for the first week and tolerated that well. Now up to 2 tabs and noticing a difference right away. I love the price point and that this actually makes a difference when other supplements I've tried have not.
458,target,raewellness.co,7b8ab9ea-a4fe-4390-9a5e-917a1c1ec0e3,Brittany H.308944893,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-20 00:00:00,4.0,"I have not experienced an immediate change. I realize it may take some time for my body to adjust to a new supplement. It may be the ""placebo effect"" but I have noticed a slight increase in desire."
459,target,raewellness.co,ddc51f36-b88c-4963-9a1d-7425bea6cd25,Kelly R.263858859,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-12-16 00:00:00,3.0,I was hopeful this would work well for me because of all the great reviews. Unfortunately it didn't work for me. The only thing it did was give me more energy.
460,target,raewellness.co,bb899762-b3bd-4ebf-8ed7-da33ccc09b84,Danielle266073773,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-07 00:00:00,2.0,I think it's the Niacin that caused diarrhea and gas. The maca gave me lots of energy though so I will be discontinuing my subscription and just getting a maca supplement. No improvement in libido what so ever. The vitamin D dosage is so low that it wouldn't do much for anyone with a true deficiency.
461,target,raewellness.co,d42f73d5-bd89-4898-bdf8-80307e2e9933,683135582,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2021-01-02 02:13:00,5.0,"I love it. Make sure to take in the morning and not at night, there is caffeine"
462,target,raewellness.co,a0d86927-6f20-4619-a681-9473d0f5a595,Deanna J.308943541,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-04 00:00:00,1.0,After two weeks I have noticed no difference in how I feel.
463,target,raewellness.co,abb61ab3-a1b4-43ba-8d6d-b80d4640d14a,Jenelle C.371018716,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2021-05-29 00:00:00,2.0,smelled great but made my heart pound and chest tighten. I do think it helped stimulate desire but the other side effects made me need to stop taking it.
464,target,raewellness.co,93a3b4cb-f21d-428c-a34d-2bb6027ff5c7,Sarah J.279539368,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-22 00:00:00,2.0,I haven't really noticed a difference while taking this
465,target,raewellness.co,3e044c20-5df5-4862-81da-4b1767f283fe,Janet M.308943716,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-21 00:00:00,5.0,"This really works!! I feel so much better in every way. I have more energy to get through the day and I am definitely ""in the mood"" more often. I can't usually take any product that boosts energy, but no problem with this one. I also take the Sleep Capsules and rest much better, awake and feel energized. I'm a Rae Wellness fan now!!"
466,target,raewellness.co,5af60786-766d-4689-abb7-1a0e023bc32c,Kassie J.308943623,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-16 00:00:00,5.0,"Huge improvement in my mood, my sex drive, and my sensitivity!"
467,target,raewellness.co,285a7f69-0853-4017-900f-af208a138b70,Angela B.308943597,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-04 00:00:00,1.0,These didn't work for me. Not sure what my imbalance problem is. Was worth a shot.
468,target,raewellness.co,c2bd1ed4-8d74-41c5-a85a-0b78575a9b02,Macy B.308944242,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-09-01 00:00:00,5.0,IT WORKS!!! I don't think there's much else to say besides that they do what they say! My antidepressants plummeted my second drive and these have totally turned that around! Very thankful to have my drive back. Thank you Rae Wellness!!
469,target,raewellness.co,1d12c0ca-a9ef-4aa9-9b7a-c8f53fa06059,Kim R.308944724,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-04 00:00:00,1.0,Didn't see a difference
470,target,raewellness.co,ea3ace6c-08d3-4764-89cc-cbaec430ea79,Claire D.279538848,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-19 00:00:00,5.0,"This made a difference for me within 2 weeks. It really helped my libido, I take it every morning."
471,target,raewellness.co,bdeb02a1-abdd-4807-b9a2-05b4b5cb915a,Andi268883147,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-02-12 00:00:00,1.0,I figured at first let's give this a chance right got to go through a whole bottle before you see results right? Wrong I have taken my whole 30 day supply not once did this work I feel like I leaned on a stupid pill to fix my problems and it didn't work at all! I feel ridiculous for even believing in this product waste of money by far!
472,target,raewellness.co,9bc849e8-2859-4bc0-90d5-ad5fac035336,3601334196,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2021-06-08 19:37:12,5.0,These things really do work to get you.... motivated. I have a few mental issues that sometimes makes “motivation” hard to feel but these help. I’m not sure if it’s placebo or the ingredients but I will keep purchasing nonetheless
473,target,raewellness.co,eb19b8ea-3c79-4507-8516-531f09aa9fab,Katie C.308945410,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-01 00:00:00,3.0,I have PCOS and rely on supplements to regulate my hormones and was hoping this would help with my sex drive. I guess I may have noticed a bit of difference? But not much. I have sleep issues from PCOS so I have to take this in the morning and I feel it sort of kick in around noon but at that time my husband isn't around soooo I'm not sure if I'll keep taking it. There was a destress sample packet that came with it that I liked so I may try that instead
474,target,raewellness.co,ba7176aa-9090-44e5-938b-4da0c052e233,Jessica R.266073965,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-13 00:00:00,1.0,I started taking this plus their detox pills. I took them for 4days and I broke out terribly. All down my arms and my shoulders were sensitive to touch they were so red and broken out. I stopped taking them and within days I started clearing up (drinking tons of water) So i'm not sure if it was because I was taking two different types at one time or what. I've taken other detoxes and vitamins before and never had this kind of reaction. I was super bummed though because I've been on a desperate search to help my drive. But I guess this wasn't it. But I took the chance because of the low price point. So I guess I'd say take the chance if you'd like.
475,target,raewellness.co,76f7c3da-e0cf-4447-9ce4-479e8198cb4a,Logan K.308945000,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-02-13 00:00:00,5.0,"I have only been taking these for about 3 weeks, but my energy levels have changed DRAMATICALLY!"
476,target,raewellness.co,f2189a7c-9199-493c-ae6c-d35526f58267,Claudia E.266074036,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-04 00:00:00,1.0,Didn't really notice a difference.
477,target,raewellness.co,988ed88d-832f-401d-9be6-39a1d73b1313,Shane C.308943223,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-18 00:00:00,5.0,"Bought this, tried it for one day and felt amazing results..."
478,target,raewellness.co,65e1bd6f-69c5-4b35-8099-adfe69cbe581,Janelle M.279538967,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-27 00:00:00,5.0,"I honestly thought that my libido was just dead. Killed off by medication side effects, stress, and children. If this supplement can relight my fire, I'm pretty sure it can help almost anyone."
479,target,raewellness.co,15d01a05-18e0-4caa-b5e8-00da9194345f,Cayley279539531,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-09 00:00:00,5.0,"I'm not really one to write reviews... As in this might be my first review of a product ever. This has worked better than my husband or I could have ever expected though. My sex drive was so low from being on the depo shot for so long, now I am ""in the mood"" every night. Not only that but I feel more intimate with my husband in general! It took about 2 weeks of taking it everyday to see the difference. I highly recommend this product to anyone struggling with their sex drive or are having intimacy issues."
480,target,raewellness.co,e6e4ab2b-e3f6-47bd-a55e-663d7606b476,Emily S.279539433,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-08 00:00:00,5.0,Taking antidepressants definitely kills your drive. These are perfect if you have the same problem!
481,target,raewellness.co,2e1893d2-1ccc-49c4-9202-55b17226ea47,498622375,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-10-12 13:01:01,2.0,"Thought I’d give this a try based on the good reviews that I read, even though reviews are mixed. Although the minty smell was nice, after a few days of taking these vitamins I was moodier, had sleeplessness, had more cystic acne, and had breast tenderness. I also took this with Rae ReBalance, so I’m not sure which vitamin caused which side effect. Regardless, I’m going to try to return them both because I don’t believe I should continue taking them."
482,target,raewellness.co,905fbb2b-87fb-4699-bcdd-e206c4214381,Valerie C.308943740,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-19 00:00:00,1.0,"The ordering process was great and easy, fast delivery. The product itself doesn't work in my opinion. I didn't notice any results whatsoever."
483,target,raewellness.co,d5e05c05-9b6f-4fa8-b59d-a2d2b93ccb95,Colleen W.308943450,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-06-16 00:00:00,1.0,I dont feel a difference at all
484,target,raewellness.co,bc22d2da-766a-4f68-bc17-b265bd948e48,Jennifer C.308943929,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-01 00:00:00,4.0,"There 1st 2 weeks, man I felt a difference lol! Been almost 2 months now and it helps when it's time for it, but not so much before hand. Not a huge fan of the minty-ness but I'll keep on buying"
485,target,raewellness.co,ec527eb7-d470-4b65-a7ef-36dab969a136,Jamie R.268883392,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-02-29 00:00:00,5.0,I have pcos work three jobs and have been married for 8 years. I really needed a little boost in this department and this product has really helped :blush:.
486,target,raewellness.co,f3772d7b-7bfd-45e5-98f8-45c59f3e18b2,Ashley R.279538979,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-03-27 00:00:00,1.0,I took this as recommended but didn't notice any change.
487,target,raewellness.co,c3ce2063-b698-480b-a182-ca3504f98f6c,Kimberly F.279539400,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-05-01 00:00:00,4.0,"I've been taking for about two weeks. While I haven't become some kind of horn dog, I do feel less crabby and more at ease which then makes me more likely to want to have sex with my husband."
488,target,raewellness.co,eee843c9-a6df-4b77-8a72-03aeaeaa2019,Ashley D.279539387,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-14 00:00:00,4.0,"First of all there isn't a horrible smell or taste. The vitamins are minty and lovely. I have not been using them long enough to speak to the ""mood"" part, but I do feel a contribution to my overall wellbeing."
489,target,raewellness.co,4b357405-a0a6-4248-b762-a5c3d030fa87,Rachael J.279539326,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-23 00:00:00,5.0,I have PCOS and Endometriosis and therefore struggle in this area. Within a few days it was working. The only down side is I got SUPER nauseous if I take it in the morning and have to take it at night time.
490,target,raewellness.co,4e5909ac-6f46-474f-8066-4a1d71002d47,Abigail R.308944304,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-12-15 00:00:00,5.0,I've noticed a difference since taking these!
491,target,raewellness.co,ec8b3961-9e25-47fb-8e8b-7c7c27220821,Chelsea Y.266073940,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-01 00:00:00,5.0,This seems to be leveling out the in balance and after almost a month I am seeing the difference. I just ordered two additional bottles.
492,target,raewellness.co,473ceda5-53b3-4afb-8179-52bab8c823cc,Terry P.279539750,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-06-06 00:00:00,1.0,Didn't see or feel a difference after taking this as directed. Not worth your money
493,target,raewellness.co,26b45b28-8bb1-4484-8ac4-95790ba0e957,Sara R.308945088,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-02-19 00:00:00,1.0,This product did nothing for me
494,target,raewellness.co,091e9596-ebd8-4a03-ac98-0ececbf4ec2a,Alexander F.308944248,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-11-18 00:00:00,5.0,Great product
495,target,raewellness.co,bfc11422-fb6d-4ca1-bfd5-447b5de4299a,2935305549,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2021-03-01 02:19:12,5.0,"some of the reviews stated that this product made some them pretty gassy. While I agree that i have been grassier than normal 3 days in, I have noticed quite a difference in other aspects. Love this product and definitely buying again when my supple is almost out."
496,target,raewellness.co,d0ba3c4a-d8ba-4cae-8bff-b0bc8c1ccac3,Valeri H.308944597,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-22 00:00:00,3.0,I haven't noticed a difference yet but I will continue to take for one more month to see if it needs to be in my system a little longer. I love the minty scent.
497,target,raewellness.co,ca8cff92-83b3-4ab5-8fef-7a0e06a7622b,Natalie266073848,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2019-12-26 00:00:00,1.0,I bought this product and have been using it for a couple weeks. Haven't noticed a different with how I feel & won't be being product again.
498,target,raewellness.co,81cfa65c-8eb6-4c0b-9595-a5f2331e8429,Saundra C.266073843,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-19 00:00:00,5.0,I was very skeptical at first but let me tell you I have noticed a tremendous difference. I went from having zero desire to feeling 21 again (I'm 30)!! After 3 kids this product has been a relationship saver. It will bring the spark back between you and your man. Highly recommend!!
499,target,raewellness.co,d4b339f8-ceb8-4fe9-b082-9c72990a6d9f,Heather G.308943862,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-07-31 00:00:00,5.0,This product is absolutely amazing!!!!
500,target,raewellness.co,ab1cb1b4-c726-4a2c-b6a4-a29837597dcd,680100871,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-08-26 15:09:52,5.0,"I have been taking this daily and I have absolutely noticed a difference. I’ve had four babies and I do enjoy being in the moment with my husband but I felt like I needed a boost, something... and this was that something! I have recommended it to so many friends and I will be a buyer for life! The smell is amazing. I expected a gross vitamin smell but this is a light peppermint smell and taste and it’s a game changer! Try this... take care of yourself for once! You won’t regret it."
501,target,raewellness.co,5202e3d6-e72b-4a3d-9cb5-35bcab8ecb9f,8044349304,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2021-01-30 17:53:42,5.0,"I’m 30 years old and noticed my libido slightly decreasing due to my birth control and it really had me worrying. I have taken these for about 3 weeks now and notice a difference in not only my mood and energy but in my “willingness” to get in the mood. These supplements don’t make you want to do it 24/7, BUT I definitely noticed an increase in my want for it and being more in the moment, especially during “sexy time”. I will be purchasing these again for sure! And you can’t beat the price!"
502,target,raewellness.co,8f586bbc-c5b9-4566-9bb9-ea7d72aa86b9,Tulasi K.308943780,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-04-01 00:00:00,1.0,No changes since taking the product.
503,target,raewellness.co,502ecb1d-6dba-45ff-b5fb-2cc3b7849c33,Alyssa H.268883410,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-03-02 00:00:00,1.0,This product didn't work for me. I didn't see any change in my libido. I had an allergic reaction to this product and have quit taking it as a result. I had skin issues such as a rash and itchy skin.
504,target,raewellness.co,a8abb2fd-2ade-46b3-957d-532567470ed3,Samantha N.308943524,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-06-22 00:00:00,5.0,Amazing
505,target,raewellness.co,f8f78a87-ce96-4bb8-9316-d486e4bad3a3,Sydney A.308945253,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-02-10 00:00:00,5.0,It took about 3 weeks for me to start feeling a difference but it was well worth the wait. My sex drive seems to be coming back alittle at a time. My husband and myself are happy. :blush:
506,target,raewellness.co,6f308e3f-13fd-4a92-9d97-1c7d18812970,Lindsey308943394,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-02-27 00:00:00,5.0,"I have always had issues with sex drive. To be honest I spent a big chunk of my life thinking there was something wrong with me because I never had that desire or craving for sex like most teens and young adults do. It put a huge strain on my 10 year relationship, understandably so. I saw these vitamins in a Facebook ad and decided it wouldn't hurt to do some research. After reading many positive reviews, I thought, may as well give it a try. And I am so so glad I took a chance on this company. These vitamins have changed my life. I have been taking them for one month, and just reordered and set up a monthly shipment. I actually have a sex drive and a desire to have sex with my husband. For the first time in my entire life, and that is not an exaggeration. THANK YOU RAE WELLNESS!!!"
507,target,raewellness.co,42c9cc79-cada-4080-8049-9daaa278117c,Lindsey W.330686308,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2021-02-02 00:00:00,1.0,I haven't noticed a difference at all
508,target,raewellness.co,f1a0d8a4-787d-46c7-b0f3-439b2b0c5782,Jaymie S.266073823,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-08 00:00:00,5.0,"I had (almost) instant results! Working full time and being a mother to 2 little ones I'm usually not in the mood due to lack of energy at the end of the day. This gave the perfect boost in the bedroom, my husband and I are very happy with this product!"
509,target,raewellness.co,98a306d8-217a-4ddb-9b91-ac9ca2485114,648899319,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2020-10-08 11:11:02,2.0,Dont waste your money. I even bought two bottles hoping that something would happen.
510,target,raewellness.co,42b45989-b12a-480f-994c-b6db965602c5,Montana M.308944733,Rae In the Mood Dietary Supplement Capsules - 60ct,78656045,2020-01-03 00:00:00,1.0,Really did not like how these supplements made me feel. Too much caffeine. Tried to contact the return service. Still no response. Very disappointed.
511,target,raewellness.co,fd8027f3-47d1-456b-82af-5b7afc26db14,10012396280,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2021-01-07 07:05:56,5.0,These work very good! I highly recommend
512,target,raewellness.co,d413fd4d-09ea-47e2-a0b7-c4f3a1a9bdfe,Olivia M.371019874,Rae In the Mood Dietary Supplement Capsules for Sexual Health and Wellness Support - 60ct,78656045,2021-06-01 00:00:00,5.0,"My sex drive has been extremely low since I turned 30 so I decided to give these a shot. I'm glad I did. They've improved my mood and my level of desire. It's not an instant boner pill like Viagra, but it has started to work over time. I love that it contains ashwaganda, which is also good for my Lyme disease."
