normalized_url,brand_name,author,date,rev_content,review_rating
athleticgreens.com,Athletic Greens,KAITLYN M.,3/4/22," A little pricy, but they make me feel good throughout the day! ",5
athleticgreens.com,Athletic Greens,James O.,3/4/22, I was expecting a better taste… its just not food and i struggle to finish each dose. ,2
athleticgreens.com,Athletic Greens,Rebecca O.,3/4/22," These are the best greens I’ve had, they give me energy and make me feel so good in my skin. ",5
athleticgreens.com,Athletic Greens,Elizabeth G.,3/4/22, It’s not the worst tasting ‘green’ drink I’ve had but it’s definitely not great either. So disappointed that I can’t get past the taste ,2
athleticgreens.com,Athletic Greens,Brett B.,3/4/22, Good stuff ,5
athleticgreens.com,Athletic Greens,Donovan S.,3/4/22, Big fan ,5
athleticgreens.com,Athletic Greens,Joshua P.,3/4/22," I enjoyed the product, but I thought the price is a bit high compared to some competitors. ",4
athleticgreens.com,Athletic Greens,Fred E.,3/4/22, I’ve used AG1 for a month. I experienced improvement with my mental focus and overall energy. I no longer have the 3pm slug near the end of the day.  ,5
athleticgreens.com,Athletic Greens,Luke M.,3/4/22, Love the product. A little pricey and the shipping is pricey. ,5
athleticgreens.com,Athletic Greens,Sarah W.,3/4/22, This has been such a great supplement to add into my daily routine. I have noticed a difference in my skin and energy especially in the morning! I typically eat the same fruits and vegetables every day so this has helped me to get additional vitamins and minerals that I may be missing from other foods. ,5
athleticgreens.com,Athletic Greens,Alex K.,3/4/22," My husband and I have been using AG1 for over a month now and love them! Easy and smooth taste and have noticed gradual, sustained energy. Plus, all the benefits/nutrients are in one drink.. very efficient. Definitely recommend! ",5
athleticgreens.com,Athletic Greens,Aidan O.,3/4/22," I've had a magical experience. Partly, due to this product. ",5
athleticgreens.com,Athletic Greens,Shirley H.,3/4/22, Hate the sweetner in it ,1
athleticgreens.com,Athletic Greens,Robert M.,3/4/22, I started using Ag a month ago and now use way less caffeine than before. Plus I've noticed my hair doesn't fall out as much and feels stronger. Month 2 here we go! ,5
athleticgreens.com,Athletic Greens,Mike B.,3/4/22, Thought I would give it a try. Glad I did! Awesome blend! Taste isn’t bad and it mixes well. It’s nutritional value and content speaks for itself. Noticed a big difference when I started using it consistently. ,5
athleticgreens.com,Athletic Greens,Erik H.,3/4/22, Amazing product! ,5
athleticgreens.com,Athletic Greens,Jen P.,3/4/22," After exercise I have one scoop of AG1, 1/2 banana, few pineapple chunks, plain yogurt, and water. It’s the most delicious & nutritious green recovery smoothie! ",5
athleticgreens.com,Athletic Greens,Luis C.,3/4/22, It’s awesome ,5
athleticgreens.com,Athletic Greens,Stephen S.,3/4/22, I take AG1 every morning. I have it with ice and I love how refreshing it is. ,5
athleticgreens.com,Athletic Greens,Joseph M.,3/4/22, Good taste more energy quicker recovery ,5
athleticgreens.com,Athletic Greens,Nicholas W.,3/4/22," Great product! The taste isn’t bad at all and it mixes easily. Packaging and containers are great. I’ve been taking for about 2 months now and the reason to take a star away would be… I don’t know that I FEEL anything different. Was hoping for more energy, maybe less brain fog, maybe I am overthinking it but I just don’t really feel any different. Still taking as I know it’s good for me. ",4
athleticgreens.com,Athletic Greens,Vicky C.,3/4/22, Great customer service ,5
athleticgreens.com,Athletic Greens,Ellen Y.,3/4/22," This is quite a tasty morning drink. I tried it because a podcaster I listen to recommended it, saying it’s a way to get all the vitamins he needs. A second podcast I tried also says that. I’m not denying it’s all they need, but I noticed it didn’t cover the vitamin and mineral bases I personally want, a biggie for me being calcium, and then also vitamin D although AG gave a bottle of vitamin D oil, it’s not a convenient way to take it. I noticed if I add it to a drink, later when washing the inside of the glass it felt oily, meaning I’m not actually not getting all the vitamin inside me, or who knows to what extent. At any rate, because for me it’s quite expensive, I paused my subscription to take pill versions of what I believe I need in terms of vitamin and mineral. ",3
athleticgreens.com,Athletic Greens,Michael H.,3/4/22, Awesome product! ,3
athleticgreens.com,Athletic Greens,Garret W.,3/4/22, Haven’t felt more energized and healthy in years!!! Highly recommend ,5
athleticgreens.com,Athletic Greens,Paul S.,3/4/22," So I'm 64 I'm a Powder skier, Have 25 days In so far. I mountain bike 100 plus miles a month. I can tell this.. I have way more power an longevity during the day... Best stuff for active older adults!!!! ",5
athleticgreens.com,Athletic Greens,Lindsay G.,3/4/22," I started taking this right before the holidays. It took me a little while, like a week or two to get used to the “flavor”. It’s definitely “earthy” like some say, but even as I say that I don’t know what that really means haha. I try not to smell it while drinking it, for some reason that helps me. I used the bottle that came with my purchase but it started leaking almost immediately so now I just use a blender bottle, mix it with cold water and drink it down first thing in the morning. I will say it’s not the greatest about fully mixing or dissolving, even after shaking for the recommended time. It definitely settles and my last few sips are pretty grainy which is unpleasant and hard to get down. The packaging and branding is very nice. I like the refillable container. Easy subscription and shipping refills. Overall I like it and feel like I’m getting good vitamins and minerals in my system. ",4
athleticgreens.com,Athletic Greens,Tyra C.,3/4/22, Athletic greens is amazing I can definitely feel the difference when I forget to take it !! ,5
athleticgreens.com,Athletic Greens,Jason K.,3/4/22, Love it! ,5
athleticgreens.com,Athletic Greens,Joaquin j.,3/4/22," I’ve been taking “AG” for about a month now and let me tell yea, I’ve never felt better, I wake up with energy, I don’t get tired throughout the work day, Fantastic Greens! Highly recommend! ",5
athleticgreens.com,Athletic Greens,Bonny R.,3/4/22, The only reason I didn’t give it 5 stars is because the price ,4
athleticgreens.com,Athletic Greens,Robert G.,3/4/22, Excellent product but too expensive.. ,5
athleticgreens.com,Athletic Greens,Rachel B.,3/4/22, I’d give it a 7 out of 5 if I could. ,5
athleticgreens.com,Athletic Greens,Michael M.,3/4/22, Good ,4
athleticgreens.com,Athletic Greens,Veronica D.,3/4/22, My husband & I are enjoying your product very much! ,5
athleticgreens.com,Athletic Greens,Jeremy B.,3/4/22, Best tasting vitamin/supplement I’ve ever tasted. My afternoon energy lulls are completely gone. Great product!! ,5
athleticgreens.com,Athletic Greens,Dara L.,3/3/22," I start my morning with Athletic Greens mixed into 16 oz of water. I get hydration and all the micronutrients I need in one step. No more trying to figure out which vitamins I should be taking and how to remember to take them. Best of all, I have so much energy and feel great! ",5
athleticgreens.com,Athletic Greens,Drew R.,3/3/22," These greens have been some of the best that I have ever had! I love how easily it mixes with water. So far in smoothies it is good but can highjack the taste a bit, which isn't bad but sometimes I wish it had less taste. ",4
athleticgreens.com,Athletic Greens,Melissa H.,3/3/22, Great energy ,5
athleticgreens.com,Athletic Greens,Kristan B.,3/3/22, My husband says he can feel the difference when he drinks his AG1 in the morning... he has more energy and finds that he doesn't need to eat as often at work. ,5
athleticgreens.com,Athletic Greens,Jeanne L.,3/3/22, I see a difference in how I feel! My digestive system has been helped! Thank you! ,5
athleticgreens.com,Athletic Greens,Kimberly S.,3/3/22," Healthy, tastes good, and a great way to start the day!! ",5
athleticgreens.com,Athletic Greens,Timothy D.,3/3/22," It always feels great starting my day off with the athletic greens drink mix. After I finish I end up feeling like I'm so much more awake and with a ton of new energy, would definitely recommend to anyone looking for a quick and easy nutrition supplement that doesn't require them to remember taking pills multiple times a day. Also my initial order I ended up having something missing from my order and customer service was very quick to respond and get the items sent to me free of charge. Definitely great service! ",5
athleticgreens.com,Athletic Greens,Jorge T.,3/3/22, good an convenient. ,5
athleticgreens.com,Athletic Greens,Daniel U.,3/3/22," Was interested in trying this product out for awhile but was skeptical because of the price. Overall am happy I tried it. Would I try it again or recommend it? Probably not, It’s too expensive and can find cheaper alternatives. ",3
athleticgreens.com,Athletic Greens,Anthony A.,3/3/22, love the refillable pouch. works nicely with the AG1 canister that was supplied with my first order. I love the product- I feel a boost of energy and know I'm filling in the gaps where needed. ,5
athleticgreens.com,Athletic Greens,Jimmy M.,3/3/22, Love the product but the reordering process is a little clunky. ,5
athleticgreens.com,Athletic Greens,Salvador A.,3/3/22, It is a well balanced product with great taste. ,5
athleticgreens.com,Athletic Greens,Kelly Z.,3/3/22," This does not taste great, but I presume it is better than other ones that taste like bitter kale. I have no indication that it’s working after several months, but I assume it is. It is extremely expensive, so hoping they can reduce the price and not charge for shipping. That said, I have made it a habit most days I’m not traveling and it is convenient to have most supps in one spot. And it appears to be good quality. ",4
athleticgreens.com,Athletic Greens,Chris F.,3/3/22, This is easily the best supplement I've ever taken. I can feel such a difference. The biggest thing I notice is the Gut Health aspect. I feel great and am a customer for life. ,5
athleticgreens.com,Athletic Greens,Saila S.,3/3/22, I haven't really noticed any improvements in muscle recovery/overall health. I've also found it incredibly hard to stay consistent with - I just hate the way it tastes unfortunately. ,1
athleticgreens.com,Athletic Greens,Liliya D.,3/3/22," In the beginning my body took a little adjusting this product but after a few days I started to notice an increase in my energy levels and overall health. My sleep and mood have improved as has my recovery time after a day of running, weights, and surfing. My bowel movements have improved as well and I can feel a major shift in my body now that I have been using Athletic Greens for 2 full months. I love it and recommend it to many of my patients! ",5
athleticgreens.com,Athletic Greens,Tovara S.,3/3/22," I have been taking AG1 for almost two months now. I am really looking forward to seeing the long term effects (ie lab work for vitamin/mineral). But for now I am really enjoying starting my morning flooding my body with hydration, vitamins, minerals and nutrients. My skin feels more smooth (possibly from hydration :)), and my digestion is also more regulated (also could be hydration). Overall I am enjoying, looking forward to getting lab work back and seeing if things change from prior to taking AG1. TBD. ",5
athleticgreens.com,Athletic Greens,Angelique G.,3/3/22, Tastes great ,5
athleticgreens.com,Athletic Greens,jacob c.,3/3/22, I have noticed a big difference in my overall health and well being after using this daily. I was hesitant to pay the price but after using I can’t see myself without it. ,5
athleticgreens.com,Athletic Greens,Hunny K.,3/3/22, I have taken AG1 for 2 months. I can't claim what it does to my body but I have been feeling great physically. My stomach feels good. Good blood test result recently. And I love how it tastes. ,5
athleticgreens.com,Athletic Greens,Brad A.,3/3/22, Loving my greens! ,5
athleticgreens.com,Athletic Greens,Lucy H.,3/3/22, Perfect ,5
athleticgreens.com,Athletic Greens,Lisa V.,3/3/22, Good quality no problems ,5
athleticgreens.com,Athletic Greens,Kathleen S.,3/3/22, Never thought I would look forward to starting my day with a drink of greens….but I do. I feel better and even if it’s in my mind….it’s a much healthier choice than what my alternative was. Thank you for your product. ,5
athleticgreens.com,Athletic Greens,Michelle D.,3/3/22," My body has never felt better since adding Athletic Greens to my daily routine. With just one scoop, you get the peace of mind that you have fully nourished your body and can feel good about it the rest of the day. Including the bottle and canister have made it so easy to be consistent and remember to take it. It makes it an experience each day that I look forward too. ",5
athleticgreens.com,Athletic Greens,Brenna S.,3/3/22," I've been taking my athletic greens every morning for about a month and I'm pleasantly surprised at the positive affects. Not only does it actually taste good (cold, vanilla/green juice) but it provides more of an energy boost in the morning than any coffee I've ever had. Definitely a great way to start the day. ",4
athleticgreens.com,Athletic Greens,Alan A.,3/3/22, EXCELLENT ,5
athleticgreens.com,Athletic Greens,Joseph R.,3/3/22, Love the product. Use it every day. Good energy boost. I have turned two people on to this product in past 30 days ,5
athleticgreens.com,Athletic Greens,Eitan G.,3/3/22, Im in my second month. It was very easy to turn taking AG into a habit! I feel great ,5
athleticgreens.com,Athletic Greens,Danny R.,3/3/22, Great product. Great taste and no stomach issues. ,5
athleticgreens.com,Athletic Greens,Leah S.,3/3/22, Helpful ,5
athleticgreens.com,Athletic Greens,Allan J.,3/3/22, Great taste and profile but too expensive for me. ,5
athleticgreens.com,Athletic Greens,Brittny M.,3/3/22, I have finally found greens that I like and love! They don’t taste bad and I have noticed a change. Especially my mood! I’m hooked! ,5
athleticgreens.com,Athletic Greens,Julie C.,3/3/22, Tastes good and I feel much better since taking it! ,5
athleticgreens.com,Athletic Greens,DeEtte B.,3/3/22, Great product ,5
athleticgreens.com,Athletic Greens,Melissa J.,3/3/22, This is my second month using Athletic Greens and already I can tell a difference in my energy level and health. It the first thing I do when I wake up in the morning before I even start my morning routine. I am now an Athletic Greens-er for life! ,5
athleticgreens.com,Athletic Greens,Claudia T.,3/3/22, Love starting my day with AG1! My Starbucks spending is down by 90%! ,5
athleticgreens.com,Athletic Greens,Karen D.,3/3/22, I've been taking AG for about 2 months now and I've even recommended it to some friends. I feel more energetic and generally just feel more positive about everything...sunnier. I like the taste and actually look forward to it in the morning. Such a simple way to make sure I'm getting enough vitamins. Fantastic! ,5
athleticgreens.com,Athletic Greens,Lucas D.,3/3/22, I really enjoy the ritual around consuming AG1 every morning. It leaves me with a sense of nutritional adequacy for the rest of the day. ,5
athleticgreens.com,Athletic Greens,Dawn D.,3/3/22," AG1 is a game changer. I no longer need (or want) that wake me up cup of caffeine first thing in the morning. I feel better throughout the day, I workout better and I sleep better. ",5
athleticgreens.com,Athletic Greens,Sandra K.,3/3/22," I was a little skeptical when I gave up all my pill supplements and changed to Athletic Greens. I am a plant based eater for 5 years now, and was at a good vitamin regimen. I thought I’d give it a try before I had to go get my blood work done. So I gave it a good month and a half then had my blood work done. I was told by my doctor my blood work i",5
athleticgreens.com,Athletic Greens,Travis V.,3/3/22, Love this product ,5
athleticgreens.com,Athletic Greens,Scott D.,3/3/22, Love it ,5
athleticgreens.com,Athletic Greens,Jerry G.,3/3/22, Easy to spill powder. Difficult to get powder at bottom. Need wide mouth container. ,3
athleticgreens.com,Athletic Greens,Jamie S.,3/3/22, Amazing my new morning ritual of drinking AG has increased my energy & joy ,5
athleticgreens.com,Athletic Greens,Lauren C.,3/3/22, Love them! ,5
athleticgreens.com,Athletic Greens,Anthony P.,3/3/22, I feel more energized and have more mental clarity after taking AG1 for one month. ,5
athleticgreens.com,Athletic Greens,Tricia S.,3/3/22, My husband and I decided to try AG a couple of months ago and drinking it first thing in the morning has now become a daily practice. ,5
athleticgreens.com,Athletic Greens,Jeanne C.,3/3/22, Very tasty and much easier than pills ,5
athleticgreens.com,Athletic Greens,Diane i.,3/3/22, Taking AG daily has been easy and also very confident to take. I make my shake with Almond milk to get my daily calcium as well. ,5
athleticgreens.com,Athletic Greens,FRANK N.,3/3/22, I love AG1 ,5
athleticgreens.com,Athletic Greens,Debra I.,3/3/22, Love them!!! Start my day everyday with them!!! ,5
athleticgreens.com,Athletic Greens,Melissa P.,3/3/22," I recently switched to the packets for upcoming travel reasons, thinking they would be so convenient to just empty into a water bottle. WRONG! The packets are too wide, most of the powder just spills everywhere. The need to be long & skinny, not a big wide square. Love the product, but do NOT recommend the packets! ",2
athleticgreens.com,Athletic Greens,Page P.,3/3/22," I like it and love to add half a banana and place in the blender. It's fairly pricey when adding the tax etc., so for me it's a 4 star rather than 5. If price is not an objection than GO FOR IT!! ",4
athleticgreens.com,Athletic Greens,Joshua F.,3/3/22," AG1 Pouch doesn't really sit well in the fridge, and the AG1 container is a little awkward to unscrew in the morning. ",3
athleticgreens.com,Athletic Greens,Liz G.,3/3/22," Horrible taste/texture. Tried missing with water, smoothies, oatmilk-nothing made this better. ",1
athleticgreens.com,Athletic Greens,Edwin B.,3/3/22, We love this powerful green drink. ,5
athleticgreens.com,Athletic Greens,Elisa R.,3/3/22, Absolutely love this product! ,5
athleticgreens.com,Athletic Greens,Manpreet K.,3/3/22," I don’t know how someone can see any benefits in a short period…always of the belief it takes at least 90 days to see changes…same as a body transformation, it will take time…let’s see how it helps…not yet sold on it…. ",3
athleticgreens.com,Athletic Greens,Jack D.,3/3/22, Love it...not more to say....bit l Just take it once every 2 days ,5
athleticgreens.com,Athletic Greens,Ann G.,3/3/22, This is a great addition to my preventative health care plan. The Greens give me a boost of energy and I know that I am getting the nutrients I need and cannot supplement with my daily food. ,5
athleticgreens.com,Athletic Greens,Troy D.,3/3/22," I have been on all sorts of green powders for the last decade, it would seem I couldn't get enough! but always I was a little put off by the over powering taste of them all...   green machine has the most refreshing taste ever !! ",5
athleticgreens.com,Athletic Greens,elizabeth o.,3/3/22, Wonderful taste and I feel more energetic! ,5
athleticgreens.com,Athletic Greens,Tu P.,3/3/22, Expensive. ,2
athleticgreens.com,Athletic Greens,Nicole R.,3/3/22, Love my athletic greens every morning to start my day. It taste great and easy to mix. Definitely felt a difference in energy and my overall health. ,5
athleticgreens.com,Athletic Greens,Hunter S.,3/3/22, Overall just a great start to my day. AG has helped me curve my caffeine addiction and has allowed me to maximize my workouts and overall health. ,5
athleticgreens.com,Athletic Greens,Nancy K.,3/3/22, Good stuff ,5
athleticgreens.com,Athletic Greens,Caroline M.,3/3/22, I drink it every morning and it gives me the energy I need to get through my busy day of teaching 2nd grade and coaching high school soccer. Thank you AG! ,5
athleticgreens.com,Athletic Greens,Brandon J.,3/3/22, Wonderful ,5
athleticgreens.com,Athletic Greens,Jarrod G.,3/3/22, I feel better ,5
athleticgreens.com,Athletic Greens,David C.,3/3/22, I feel fantastic! ,5
athleticgreens.com,Athletic Greens,Kenneth V.,3/3/22," I drink AG1 every morning. I used to concoct a witch's brew of various powders and drops from my local health food store, never knowing if what I was making was actually making a difference. All I knew is it tastes terrible. AGI tastes delicious (think pineapple and kale) and helps fuel my morning workout and positive mood throughout the day. ",5
athleticgreens.com,Athletic Greens,Faduma A.,3/3/22," Wonderful product! Give me lots of energy, keeps my gut feeling regular and over all just great! ",5
athleticgreens.com,Athletic Greens,Brandon G.,3/3/22, DO IT! ,5
athleticgreens.com,Athletic Greens,Elaine S.,3/3/22, I’ve been taking AG1 daily as part of my morning routine and notice a huge difference. I was already eating well but AG1 has given me more energy and even better gut health. I’ve recommended it to three friends and two have started on their AG1 journey so far. I’m still working in the third! Thank you for an amazing product! ,5
athleticgreens.com,Athletic Greens,Steven W.,3/3/22," I'm not sure if I can credit Athletic Greens completely, but ever since I have started taking Athletic Greens, I have had an overall improvement in health and mood. I just feel better and in these stressful times, I will take any health benefit that I can. ",5
athleticgreens.com,Athletic Greens,Daylyn M.,3/3/22, Athletic greens is so great! The taste was not bad at all and I enjoyed it. I began to look forward to it each morning! Customer service was great. ,5
athleticgreens.com,Athletic Greens,Amylie H.,3/3/22, love it ! ,5
athleticgreens.com,Athletic Greens,Greg M.,3/3/22, Game Changer ,5
athleticgreens.com,Athletic Greens,kirstin M.,3/2/22, Very tasty and convenient ,5
athleticgreens.com,Athletic Greens,Sara T.,3/2/22, Love AG! I drink it first thing every morning. Gets me hydrated while providing me with my daily greens and vitamins. ,5
athleticgreens.com,Athletic Greens,James p.,3/2/22, Great product my wife and I are both enjoying it thank you so much ,5
athleticgreens.com,Athletic Greens,Rachelle H.,3/2/22," I struggle with the taste and grit, but still take it. ",5
athleticgreens.com,Athletic Greens,Minerva G.,3/2/22, This green drink has done wonders for my energy and overall well-being! I highly recommend to all!!! ,5
athleticgreens.com,Athletic Greens,Nyla R.,3/2/22, I am enjoying having the covenants of grabbing my quick shake in the morning on the way to work ,5
athleticgreens.com,Athletic Greens,Keegan L.,3/2/22," I drink it first thing every morning, it is surprisingly delicious. Helped me regulate my gut health almost immediately, and is now a big part of my daily routine ",5
athleticgreens.com,Athletic Greens,Kate T.,3/2/22, Really love the product. Easy to take and I feel more energetic. ,5
athleticgreens.com,Athletic Greens,Denise H.,3/2/22, My body craves them in the morning.  ,5
athleticgreens.com,Athletic Greens,Mia O.,3/2/22, Love it ,5
athleticgreens.com,Athletic Greens,Charlene W.,3/2/22, I just love my new AG!!! I started a few months ago and saw a huge difference in my energy level and digestion. ,5
athleticgreens.com,Athletic Greens,Rick G.,3/2/22, My wife and I have now been using AG1 for 3 months and we like them very much. Most mornings we combine them in our fruit smoothie and love the taste. We have stopped the numerous vitamin supplements we had been taking and look forward to our next scheduled blood work expecting positive results. ,5
athleticgreens.com,Athletic Greens,Sam N.,3/2/22, SUPER HAPPY TO REPLACE 90% OF MY HANDFUL OF MORNING SUPPLEMENTS WITH AN EASY BEVERAGE... :D ,5
athleticgreens.com,Athletic Greens,Colette W.,3/2/22," I love the AG1 greens, so helpful. ",5
athleticgreens.com,Athletic Greens,Marketa N.,3/2/22, I can tell this stuff works. Love it ,5
athleticgreens.com,Athletic Greens,Kelly N.,3/2/22," The product has great ingredients. The taste is extremely lacking, too bitter. Disappointed with the taste. Had to give product away due to taste. Great packaging though, canister is great. Bottle though needs to be revamped as the rubber washer continuously falls out of the lid. ",3
athleticgreens.com,Athletic Greens,Dalibor M.,3/2/22, Way to start the day. ,5
athleticgreens.com,Athletic Greens,Steve S.,3/2/22, This is the best tasting healthiest greens product that I have researched and used.!! I am in a post doctoral degree in clinical nutrition and this is the best! ,5
athleticgreens.com,Athletic Greens,Leslie E.,3/2/22, I have been trying different brands of Greens for over a year now. I finally decided to try AG two months ago and am so glad I made the decision. I am a lifer now. These greens truly deliver and taste amazing. ,5
athleticgreens.com,Athletic Greens,Nancy L.,3/2/22, With all the options out there AG is premium product! Care for your health? add AG to your life! ,5
athleticgreens.com,Athletic Greens,Patrick H.,3/2/22," I like the product, I definitely feel good when I use it, and I like the ingredient profile. Not 5 stars because I can’t justify the cost long term. ",4
athleticgreens.com,Athletic Greens,Chris K.,3/2/22, I've been using Athletic Greens for a few months now and I'm extremely happy with the product and benefits. I haven't missed a day since I started and enjoy getting all the nutrients I need in a quick and convenient daily solution. ,5
athleticgreens.com,Athletic Greens,Summer H.,3/2/22," I love the taste, convenience, and complexity of AG1. Wish it was more affordable and I wish the bottle was metal or glass. ",4
athleticgreens.com,Athletic Greens,Mike C.,3/2/22, Really like how this product makes me feel ! ,5
athleticgreens.com,Athletic Greens,Heather P.,3/2/22, It was hard to get down at first but I got used to it after awhile. Still hard to finish a whole cup of it. ,3
athleticgreens.com,Athletic Greens,Terence R.,3/2/22," Finally a supplement that replaces my multivitamin as well as numerous other supplements in one, convenient, and tasty step. Athletic Greens is part of my morning routine now and I've never felt better! It gives me peace of mind that my nutritional requirements are being met regardless of how busy and hectic my life gets. ",5
athleticgreens.com,Athletic Greens,Pedro M.,3/2/22, It's great! It's how I start my mornings now . ,5
athleticgreens.com,Athletic Greens,Deborah K.,3/2/22, I started started taking AG two months ago. I have more Energy throughout the day. I hope when I get my blood work in June it will show. ,5
athleticgreens.com,Athletic Greens,Benjamin S.,3/2/22," I've been using AG for over five years and not only do I love the product, but I love seeing the company evolve. They added other great products, but also continually improve the customer experience. Yes, it is a premium product, but you you get the premium experience to go along with it :) ",5
athleticgreens.com,Athletic Greens,Cynthia P.,3/2/22, Easily prepared and tasty ,5
athleticgreens.com,Athletic Greens,Tyler B.,3/2/22, Love this product! ,5
athleticgreens.com,Athletic Greens,Bryan T.,3/2/22, Enjoy every morning with athletic green. ,5
athleticgreens.com,Athletic Greens,Bill S.,3/2/22, Excellent product. Fantastic service. I love the flavor and knowing that I start everyday with a great and health choice. ,5
athleticgreens.com,Athletic Greens,Cheryl A.,3/2/22," The taste was pleasant, it mixed up well. I was hoping for signs of the nutritional content, but after a month it just didn’t seem any different. ",3
athleticgreens.com,Athletic Greens,Manuel P.,3/2/22," Exceptional product, works as advertised! ",5
athleticgreens.com,Athletic Greens,Anthony D.,3/2/22," I after two months of taking this product every morning without fail, I have noticed zero difference in any part of my life. No added energy, no better sleep, no change to BM’s, nothing. I tried it but it’s just not working for me. ",1
athleticgreens.com,Athletic Greens,Furkan C.,3/2/22, Excellent quality product. ,5
athleticgreens.com,Athletic Greens,David B.,3/2/22, The monthly AG pouch is convenient and helps me with my nutritional needs. It tastes good too! ,5
athleticgreens.com,Athletic Greens,Jacqueline W.,3/2/22," Love AG1 in smoothies or on its own. I take the travel packs everywhere with me. As an airplane pilot, I have one every day while flying and it keeps me feeling great. ",5
athleticgreens.com,Athletic Greens,Katherine N.,3/2/22, I am enjoying taking AG every morning and so feel the benefits in energy but the price is kinda high… ,4
athleticgreens.com,Athletic Greens,Sarah W.,3/2/22," AG helps keep my body nourished, healthy, and happy. ",5
athleticgreens.com,Athletic Greens,Lisa N.,3/2/22, I love Athletic Greens for its great source of hydration with all the nutrients and minerals that are needed to sustain energy levels through the day.   choice! ,5
athleticgreens.com,Athletic Greens,Tyler K.,3/2/22, Easy to use and delicious ,5
athleticgreens.com,Athletic Greens,Audrey P.,3/2/22," i wasn’t a fan of the flavor initially, but i realized less water is easiest to drink it quickly. Most importantly, it’s benefits are awesome!! Such a well rounded supplement! It is part of my morning routine. Can’t be without it. Thank you! ",5
athleticgreens.com,Athletic Greens,Michael M.,3/2/22, I have been taking athletic greens for 2 months and really enjoy it. It tastes good is easy to mix. I am taking for gut health benefits. I took a gut health test prior to starting AG routine and after 6 months I will re-test and compare. ,4
athleticgreens.com,Athletic Greens,Danielle D.,3/2/22, LOVEE ,5
athleticgreens.com,Athletic Greens,Christopher W.,3/2/22, Had my doubts when I first tried this but after about 3 weeks using this everyday I've started feeling great. 3 months in and no plans to stop ,5
athleticgreens.com,Athletic Greens,James C.,3/2/22, Doesn’t do anything and way overpriced ,1
athleticgreens.com,Athletic Greens,Erich T.,3/2/22, Athletic Greens has been one of the best choices I’ve made regarding my health. Significant improvement in my gut health and feel more energetic throughout the day ,5
athleticgreens.com,Athletic Greens,Christen R.,3/2/22," I wanted to love this product and justify the cost because of the health benefits etc, but just couldn't choke it down. The taste and consistency wasn't for me. ",3
athleticgreens.com,Athletic Greens,Michael B.,3/2/22, I enjoyed the greens but believe it's a little too expensive for what you get. Would buy again but not at the current cost. ,3
athleticgreens.com,Athletic Greens,Anthony B.,3/2/22, Pleasant tasting. It’s my go to in the morning. ,5
athleticgreens.com,Athletic Greens,valerie c.,3/2/22, I am four months in taking AG1. Just knowing I'm getting the nutrients i need for the day puts my mind at ease. ,5
athleticgreens.com,Athletic Greens,Matthew R.,3/2/22," Absolutely Love the product, but a little too pricey to continue on. ",5
athleticgreens.com,Athletic Greens,Ryan L.,3/2/22, Great product! ,5
athleticgreens.com,Athletic Greens,Melissa T.,3/2/22, Yum yum yum ,5
athleticgreens.com,Athletic Greens,Kitty C.,3/2/22, I love athletic greens. It tastes great and I look forward to drinking it every morning. I actually feel an increase in energy after taking it. ,5
athleticgreens.com,Athletic Greens,Cody P.,3/2/22," Taste great, makes me feel good. Have been taking for over 2 months, has helped my gut and daily bowels tremendously. Highly recommend. Replaces almost all those pills, and is just so much more convenient. No, this is not sponsored. ",5
athleticgreens.com,Athletic Greens,Wade W.,3/2/22, I love your product! The issue is price! I can get an identical product for half the price. ,5
athleticgreens.com,Athletic Greens,kieran k.,3/2/22, thoroughly enjoy your product and your customer service is top tier ,5
athleticgreens.com,Athletic Greens,Rachel D.,3/2/22, Love the great boost from AG1 in the morning ,5
athleticgreens.com,Athletic Greens,kelly K.,3/2/22, A vital part of my daily routine and energy boost. Skip coffee and go for athletic greens! ,5
athleticgreens.com,Athletic Greens,Kenneth B.,3/1/22," Haven't had a supplement drink like this taste this good. Spirulina usually ruins most drinks like this, but AG did it right ",5
athleticgreens.com,Athletic Greens,Donna L.,3/1/22, I've made this drink a habit and find myself feeling super energized and healthier! ,5
athleticgreens.com,Athletic Greens,Christopher L.,3/1/22, You will feel on your game drinking this. I'm skeptical of many claims however this one meets the hype with a great flavor and sustained energy which I feel about 15 mins after drinking. ,5
athleticgreens.com,Athletic Greens,Kim T.,3/1/22, Wonderful morning routine to get my vitamins in and tastes really good! ,5
athleticgreens.com,Athletic Greens,Lori H.,3/1/22, I love my new energy level and my sleep has improved too! I’ve got my husband drinking it every day now too! He says while hiking he is not as winded and notices more energy! We love AG1!! ,5
athleticgreens.com,Athletic Greens,Kelly M.,3/1/22, I am on my second order of AG1 and have been very happy with the product. ,5
athleticgreens.com,Athletic Greens,Peter L.,3/1/22, I have been mixing up my Athletic Greens for two months now and feel like it has been a help to my energy and digestion. ,5
